open,high,low,close,volume
175.71,175.86,175.7,175.85,8604
175.86,176.09,175.62,175.85,4362
175.89,176.09,175.59,176.09,5004
176.05,176.2,175.89,175.89,5656
175.94,176,175.89,176,6108
176,176.02,175.94,175.94,2570
175.94,176.15,175.94,176.05,5108
176.05,176.24,175.98,176.24,2232
176.2,176.32,176.05,176.05,3414
176.15,176.15,176.09,176.15,1574
176.15,176.23,176.09,176.23,2670
176.23,176.23,176.11,176.2,4132
176.2,176.26,176.11,176.11,1102
176.19,176.19,176.13,176.19,744
176.2,176.2,176.02,176.02,2880
176.02,176.04,175.66,175.74,9470
175.79,176.2,175.7,176.2,13896
176.2,176.45,176.19,176.28,14332
176.28,176.28,175.83,175.83,21502
175.89,175.89,175.62,175.7,11444
175.7,175.86,175.62,175.85,25026
175.85,176.13,175.85,176.05,14344
176.11,176.19,175.85,175.86,9534
175.85,175.85,175.3,175.41,22336
175.41,175.86,175.41,175.86,24114
175.86,175.9,175.71,175.71,8504
175.71,175.81,175.68,175.81,1988
175.81,175.89,175.81,175.81,2612
175.89,175.89,175.75,175.77,2062
175.79,175.81,175.74,175.81,2234
175.81,175.83,175.81,175.83,166
175.83,175.86,175.81,175.86,1922
175.86,175.86,175.81,175.81,3550
175.86,175.94,175.83,175.94,4210
175.94,175.98,175.92,175.92,3592
175.92,175.92,175.86,175.86,246
175.9,175.9,175.75,175.85,410
175.85,175.89,175.85,175.89,1260
175.89,175.94,175.89,175.92,1712
175.92,176,175.9,175.92,4906
175.94,175.94,175.92,175.94,1750
175.94,175.94,175.92,175.94,1956
175.94,175.94,175.89,175.9,828
175.9,175.9,175.89,175.89,934
175.9,175.9,175.89,175.9,632
175.9,175.9,175.89,175.89,696
175.9,175.9,175.86,175.86,700
175.89,175.94,175.86,175.94,4314
175.94,176.09,175.94,176.08,3104
176.09,176.11,176.09,176.11,874
176.09,176.11,176.08,176.08,894
176.11,176.2,176.09,176.2,1672
176.2,176.49,176.2,176.49,5362
176.45,176.47,176.38,176.41,3214
176.45,176.47,176.41,176.45,2112
176.45,176.45,176.39,176.39,1250
176.41,176.43,176.39,176.39,1406
176.39,176.43,176.38,176.39,1644
176.41,176.41,176.39,176.39,1728
176.41,176.41,176.24,176.28,11984
176.3,176.3,176.28,176.3,1354
176.3,176.3,176.28,176.28,1720
176.3,176.32,176.28,176.32,1800
176.32,176.43,176.32,176.43,1528
176.43,176.47,176.39,176.41,2100
176.43,176.45,176.43,176.45,666
176.45,176.47,176.43,176.47,3702
176.47,176.47,176.43,176.43,1966
176.39,176.39,176.39,176.39,444
176.43,176.43,176.38,176.38,966
176.39,176.39,176.38,176.39,1562
176.39,176.39,176.38,176.39,440
176.39,176.39,176.38,176.38,672
176.39,176.39,176.38,176.38,976
176.38,176.38,176.32,176.35,5092
176.35,176.35,176.34,176.34,804
176.35,176.35,176.34,176.34,874
176.35,176.35,176.3,176.3,2092
176.32,176.32,176.3,176.3,880
176.32,176.32,176.3,176.32,4346
176.32,176.34,176.32,176.32,1108
176.34,176.35,176.32,176.34,2006
176.35,176.35,176.34,176.34,834
176.35,176.35,176.34,176.35,304
176.35,176.35,176.34,176.34,332
176.35,176.35,176.34,176.35,1692
176.35,176.35,176.34,176.34,1610
176.34,176.35,176.32,176.34,5352
176.34,176.35,176.32,176.35,4258
176.35,176.38,176.35,176.35,5546
176.35,176.35,176.32,176.32,3412
176.34,176.35,176.32,176.34,16788
176.38,176.38,176.34,176.34,4566
176.38,176.41,176.34,176.41,11350
176.41,177.35,176.41,177.33,68764
177.33,177.33,176.84,176.92,15280
176.92,176.92,176.71,176.71,5710
176.79,176.79,176.75,176.77,1046
176.77,177.05,176.75,176.98,13118
177.03,177.03,176.99,176.99,7160
177.02,177.02,176.95,176.95,974
176.98,176.98,176.94,176.94,1138
176.95,176.95,176.88,176.95,3298
176.95,176.99,176.94,176.98,5442
176.99,176.99,176.98,176.99,1124
176.99,177.02,176.98,177.02,1834
177.03,177.03,177.02,177.02,302
177.03,177.03,177.02,177.03,2972
177.05,177.33,177.03,177.33,19748
177.33,177.37,177.33,177.35,3052
177.35,177.37,177.33,177.35,12558
177.35,177.35,177.33,177.35,2014
177.35,177.58,177.35,177.54,6524
177.58,177.71,177.5,177.65,9004
177.71,177.78,177.71,177.73,7280
177.73,177.78,177.69,177.69,15720
177.71,177.71,177.69,177.69,4426
177.71,177.71,177.69,177.69,2776
177.71,177.73,177.69,177.73,1844
177.73,177.78,177.71,177.73,3568
177.74,177.74,177.73,177.73,2210
177.71,177.73,177.69,177.73,1150
177.73,177.73,177.71,177.71,892
177.69,177.71,177.67,177.67,2738
177.69,177.69,177.67,177.67,3266
177.69,177.69,177.67,177.67,1616
177.69,177.71,177.67,177.69,4152
177.71,177.71,177.65,177.65,2404
177.69,177.69,177.63,177.63,2414
177.63,177.65,177.54,177.65,9666
177.71,177.74,177.65,177.74,4476
177.71,177.73,177.65,177.69,3034
177.71,177.73,177.69,177.73,716
177.73,177.8,177.71,177.8,1004
177.8,177.82,177.8,177.82,7076
177.82,177.82,177.8,177.8,2164
177.82,178.03,177.82,177.99,13084
177.99,178.08,177.99,178.08,6948
178.08,178.08,178.07,178.08,7984
178.08,178.11,178.07,178.08,3118
178.11,178.12,178.07,178.07,8916
178.11,178.12,178.08,178.11,5148
178.11,178.2,178.11,178.14,4656
178.14,178.14,178.12,178.12,7384
178.14,178.2,178.12,178.2,10190
178.2,178.27,178.14,178.23,3382
178.27,178.41,178.23,178.33,22394
178.33,178.33,178.27,178.29,5476
178.31,178.42,178.23,178.35,17736
178.33,178.33,178.23,178.23,940
178.23,178.23,178.12,178.12,3168
178.12,178.12,177.89,177.89,3592
177.97,177.97,177.82,177.82,4958
177.88,177.88,177.48,177.62,4864
177.62,177.62,177.54,177.56,3104
177.59,177.59,177.56,177.56,2468
177.58,177.88,177.58,177.88,13968
177.88,177.88,177.82,177.86,1322
177.86,177.86,177.77,177.77,826
177.8,177.88,177.77,177.82,3388
177.82,177.97,177.73,177.89,12660
177.89,177.95,177.89,177.95,242
177.95,177.95,177.8,177.8,9698
177.78,177.78,177.67,177.71,660
177.74,177.74,177.58,177.73,5232
177.73,177.82,177.71,177.82,6176
177.82,177.92,177.82,177.88,3884
177.89,177.89,177.84,177.84,834
177.86,177.86,177.74,177.74,1570
177.8,177.8,177.54,177.54,2308
177.54,177.59,177.5,177.56,9092
177.59,177.77,177.56,177.69,2758
177.69,177.78,177.69,177.74,2192
177.78,177.84,177.78,177.84,8788
177.84,178.01,177.84,178.01,5990
177.95,178.03,177.95,177.95,4266
178.03,178.03,177.89,177.95,11092
177.97,177.97,177.95,177.95,1528
177.97,177.97,177.92,177.95,3672
177.95,177.95,177.92,177.92,1966
177.92,177.92,177.86,177.86,1850
177.88,177.88,177.86,177.86,828
177.78,177.78,177.71,177.71,2276
177.71,177.78,177.69,177.78,5730
177.78,177.84,177.78,177.8,2654
177.84,177.84,177.82,177.84,1182
177.84,177.84,177.8,177.8,1118
177.8,177.82,177.74,177.82,7032
177.82,177.82,177.8,177.8,1602
177.84,177.84,177.84,177.84,476
177.84,177.84,177.82,177.84,218
177.84,177.86,177.82,177.82,6932
177.86,178.14,177.86,178.14,12284
178.2,178.2,178.11,178.14,1656
178.14,178.14,178.01,178.01,2766
178.01,178.01,177.89,177.93,3386
177.97,178.08,177.93,178.08,6422
178.08,178.2,178.07,178.12,10960
178.16,178.2,178.12,178.12,15704
178.12,178.29,178.12,178.29,9044
178.29,178.31,178.23,178.31,3310
178.33,178.33,178.29,178.31,1918
178.31,178.31,178.29,178.31,346
178.31,178.31,178.26,178.26,2320
178.27,178.27,178.2,178.2,1944
178.23,178.31,178.2,178.29,5700
178.31,178.33,178.26,178.26,2596
178.29,178.29,178.26,178.29,2674
178.29,178.31,178.26,178.26,1268
178.26,178.29,178.22,178.22,806
178.27,178.27,178.2,178.2,956
178.26,178.26,178.2,178.2,1222
178.26,178.26,178.2,178.22,1478
178.23,178.23,178.2,178.2,2602
178.22,178.22,178.2,178.2,3286
178.22,178.22,178.2,178.2,4000
178.22,178.23,178.2,178.23,3510
178.23,178.23,178.22,178.22,2144
178.23,178.26,178.2,178.26,1334
178.26,178.27,178.2,178.2,2472
178.2,178.27,178.2,178.2,3058
178.23,178.23,178.23,178.23,20
178.23,178.23,178.22,178.23,706
178.23,178.23,178.2,178.22,222
178.22,178.22,178.2,178.2,1274
178.22,178.22,178.2,178.2,1606
178.22,178.22,178.2,178.22,656
178.2,178.53,178.2,178.53,9180
178.53,178.53,178.33,178.33,6290
178.35,178.35,178.33,178.35,278
178.35,178.53,178.35,178.46,9196
178.46,178.53,178.46,178.53,8966
178.53,178.53,178.38,178.38,6262
178.38,178.38,178.31,178.31,1820
178.38,178.38,178.22,178.22,9150
178.27,178.27,178.2,178.2,11568
178.26,178.26,178.2,178.22,14772
178.2,178.22,178.2,178.22,11130
178.22,178.22,178.2,178.2,1818
178.22,178.22,178.2,178.2,412
178.22,178.22,178.2,178.22,5544
178.22,178.26,178.2,178.26,2876
178.26,178.26,178.23,178.23,1266
178.26,178.35,178.26,178.26,2128
178.35,178.35,178.23,178.26,144
178.35,178.35,178.26,178.35,48
178.35,178.35,178.26,178.33,616
178.33,178.33,178.26,178.26,254
178.31,178.31,178.26,178.26,2198
178.27,178.27,178.2,178.2,2712
178.26,178.46,178.26,178.46,7712
178.46,178.46,178.27,178.41,15136
178.52,178.52,178.42,178.46,794
178.46,178.46,178.42,178.42,1118
178.46,178.46,178.44,178.44,1740
178.44,178.46,178.38,178.38,1732
178.38,178.38,178.29,178.29,1684
178.27,178.27,178.26,178.26,5566
178.26,178.26,178.22,178.22,1260
178.23,178.23,178.2,178.22,2940
178.22,178.22,178.2,178.22,3232
178.22,178.22,178.2,178.2,2260
178.22,178.22,178.2,178.22,4428
178.22,178.22,178.2,178.2,16936
178.22,178.23,178.22,178.22,4264
178.23,178.23,178.2,178.2,2826
178.22,178.22,178.2,178.2,6988
178.2,178.23,178.2,178.22,16458
178.22,178.42,178.2,178.35,30582
178.35,178.35,178.2,178.27,11756
178.27,178.27,178.2,178.23,7992
178.23,178.26,178.2,178.26,13872
178.26,178.26,178.14,178.14,55186
178.14,178.23,178.07,178.2,23302
178.22,178.33,178.2,178.31,9358
178.31,178.33,178.2,178.33,6858
178.37,178.38,178.33,178.33,4802
178.33,178.46,178.33,178.41,14362
178.38,178.42,178.27,178.31,3448
178.31,178.31,178.26,178.26,3888
178.26,178.26,178.2,178.2,7030
178.26,178.29,178.2,178.26,1144
178.26,178.26,178.2,178.2,2666
178.22,178.23,178.22,178.22,1424
178.22,178.23,178.22,178.22,1602
178.22,178.22,178.2,178.2,10256
178.23,178.23,178.2,178.2,10024
178.22,178.22,178.2,178.2,3344
178.23,178.23,178.2,178.22,5082
178.2,178.22,178.2,178.2,2380
178.22,178.23,178.2,178.2,8534
178.23,178.23,178.2,178.2,3294
178.22,178.23,178.2,178.22,3002
178.22,178.22,178.2,178.2,3704
178.2,178.23,178.2,178.2,2980
178.22,178.22,178.22,178.22,746
178.22,178.23,178.2,178.22,3248
178.22,178.22,178.2,178.22,1530
178.22,178.22,178.2,178.2,6976
178.2,178.22,178.2,178.22,2404
178.22,178.23,178.2,178.22,3782
178.22,178.23,178.2,178.22,4600
178.22,178.22,178.2,178.2,3294
178.2,178.23,178.2,178.22,1356
178.22,178.23,178.2,178.2,3330
178.23,178.23,178.2,178.22,6214
178.22,178.22,178.2,178.2,3574
178.22,178.23,178.22,178.22,1638
178.22,178.22,178.2,178.22,9478
178.22,178.22,178.2,178.22,1358
178.22,178.22,178.2,178.22,4240
178.22,178.22,178.2,178.2,5610
178.22,178.23,178.22,178.23,3248
178.23,178.23,178.22,178.23,2364
178.23,178.26,178.2,178.23,1002
178.23,178.23,178.2,178.22,2964
178.22,178.23,178.2,178.23,4788
178.23,178.29,178.2,178.29,6390
178.29,178.33,178.27,178.27,786
178.31,178.31,178.22,178.22,5398
178.29,178.29,178.22,178.22,1372
178.22,178.22,178.2,178.2,46036
178.2,178.26,178.2,178.26,7740
178.23,178.23,178.2,178.2,8124
178.2,178.22,178.2,178.2,16072
178.2,178.23,178.2,178.2,10580
178.23,178.23,178.2,178.2,780
178.23,178.31,178.22,178.27,6390
178.31,178.42,178.29,178.37,4644
178.38,178.42,178.33,178.33,748
178.35,178.35,178.27,178.27,7014
178.27,178.33,178.23,178.27,2012
178.27,178.29,178.23,178.26,1648
178.26,178.27,178.23,178.27,2114
178.27,178.27,178.2,178.26,5040
178.27,178.27,178.2,178.2,2590
178.23,178.23,178.2,178.23,2302
178.23,178.35,178.2,178.35,9346
178.27,178.35,178.22,178.29,2764
178.27,178.29,178.2,178.26,3718
178.29,178.31,178.2,178.2,4120
178.26,178.31,178.2,178.26,8732
178.29,178.33,178.23,178.23,3740
178.26,178.27,178.2,178.23,3770
178.27,178.27,178.23,178.23,2454
178.26,178.29,178.23,178.27,6804
178.27,178.27,178.2,178.2,5728
178.22,178.29,178.2,178.29,10756
178.29,178.33,178.23,178.33,12522
178.33,178.33,178.22,178.23,13872
178.26,178.27,178.2,178.2,11086
178.22,178.29,178.2,178.29,24604
178.29,178.29,178.2,178.22,9996
178.26,178.31,178.22,178.26,10864
178.33,178.33,178.22,178.22,7350
178.22,178.26,178.2,178.26,10848
178.27,178.27,178.22,178.23,10456
178.29,178.37,178.2,178.35,18134
178.41,178.44,178.38,178.42,13826
178.46,178.46,178.38,178.38,11436
178.41,178.41,178.35,178.37,9152
178.37,178.74,178.35,178.74,31334
178.76,178.76,178.65,178.67,15340
178.76,178.91,178.67,178.91,23840
178.91,178.95,178.86,178.95,24884
178.97,179.14,178.91,179.12,17994
179.25,179.29,179.14,179.16,16592
179.16,179.32,179.16,179.29,17546
179.29,179.38,179.25,179.27,16142
179.27,179.29,178.98,179.1,30020
179.1,179.32,179.1,179.27,22436
179.32,179.32,179.21,179.31,12720
179.31,179.47,179.31,179.38,15384
179.38,179.47,179.25,179.32,15538
179.38,179.47,179.32,179.42,10650
179.47,179.55,179.38,179.47,26150
179.47,179.53,179.2,179.35,16456
179.4,180.19,179.38,180.06,8634
180.06,180.26,179.98,180.08,13230
180.08,180.08,179.81,179.89,10928
179.89,180.08,179.85,179.98,7332
179.98,180.02,179.89,179.89,3042
179.95,180.26,179.89,180.23,5848
180.29,180.36,179.98,180.19,9098
180.23,180.4,180.19,180.32,7846
180.36,180.38,180.11,180.3,5884
180.3,180.34,180.14,180.21,5056
180.3,180.34,180.14,180.34,8892
180.34,180.4,180.15,180.17,4992
180.17,180.29,180.11,180.25,1546
180.25,180.38,180.23,180.29,5466
180.29,180.41,180.26,180.41,4286
180.41,180.83,180.38,180.75,17710
180.74,180.83,180.64,180.64,10920
180.66,181.02,180.66,180.83,12578
180.79,181,180.79,180.96,5544
180.96,181.13,180.96,181.02,7048
181.05,181.09,180.98,180.98,4670
181,181.08,181,181,10406
181.08,181.15,181.02,181.08,12354
181.11,181.2,181.08,181.19,4722
181.17,181.39,181.17,181.39,14026
181.39,181.39,181.34,181.38,8436
181.39,181.53,181.38,181.43,10898
181.43,181.5,181.38,181.5,6076
181.5,181.54,181.47,181.5,2728
181.53,181.54,181.5,181.53,5648
181.54,181.75,181.53,181.65,26526
181.65,181.65,181.53,181.58,4210
181.58,181.62,181.49,181.54,3630
181.58,181.58,181.5,181.5,3362
181.5,181.5,181.35,181.41,9446
181.47,181.47,181.32,181.38,7528
181.39,181.54,181.39,181.53,3940
181.54,181.56,181.47,181.54,5198
181.56,181.58,181.5,181.53,4414
181.54,181.88,181.5,181.83,13126
181.88,181.92,181.83,181.86,7896
181.88,181.92,181.84,181.92,7938
181.92,181.92,181.84,181.86,3762
181.86,181.88,181.77,181.79,7802
181.77,181.88,181.77,181.8,5246
181.83,181.88,181.8,181.8,2640
181.84,181.92,181.8,181.92,3548
181.88,181.88,181.75,181.84,6914
181.86,181.86,181.8,181.84,1950
181.84,181.88,181.8,181.84,3464
181.84,181.84,181.77,181.77,2958
181.79,181.84,181.75,181.8,4508
181.77,181.84,181.77,181.83,5000
181.83,181.92,181.77,181.9,3408
181.9,181.92,181.8,181.92,3444
181.92,181.95,181.9,181.94,7808
181.94,181.94,181.69,181.69,8798
181.69,181.69,181.53,181.64,15996
181.65,181.65,181.5,181.64,6230
181.64,181.86,181.64,181.8,9246
181.8,181.88,181.79,181.84,5012
181.84,182.05,181.84,182.03,19602
182.03,182.2,182.02,182.2,9940
182.2,182.29,182.14,182.28,16630
182.29,182.29,182.17,182.29,7228
182.29,182.32,182.17,182.29,6594
182.28,182.33,182.26,182.33,27432
182.43,182.52,182.39,182.48,8942
182.43,182.52,182.41,182.5,2022
182.5,182.67,182.48,182.54,10652
182.56,182.58,182.5,182.5,4776
182.52,182.58,182.35,182.39,6412
182.41,182.48,182.35,182.35,3376
182.33,182.35,182.17,182.2,4148
182.14,182.24,182.07,182.13,7202
182.14,182.24,182.07,182.17,3046
182.14,182.22,182.09,182.17,3208
182.26,182.33,182.13,182.14,4866
182.18,182.33,182.11,182.33,2864
182.33,182.37,182.14,182.24,5372
182.14,182.43,182.14,182.32,5840
182.32,182.32,182.11,182.17,1550
182.17,182.32,182.13,182.17,6486
182.17,182.17,182.09,182.11,1358
182.11,182.13,182.05,182.11,2254
182.11,182.14,182.09,182.09,1010
182.09,182.2,181.98,182.07,7628
182.11,182.11,181.99,182.03,1200
182.03,182.11,181.98,181.99,1696
181.99,182.11,181.99,182.03,636
182.02,182.13,182.02,182.13,1476
182.13,182.14,182.05,182.14,2980
182.14,182.14,182.05,182.13,1312
182.14,182.17,182.03,182.05,2042
182.14,182.18,182.09,182.13,1718
182.13,182.33,182.13,182.24,3838
182.32,182.33,182.2,182.24,1006
182.24,182.33,182.22,182.29,4510
182.29,182.33,182.26,182.26,26104
182.26,182.32,182.26,182.26,1378
182.28,182.28,182.17,182.26,1100
182.26,182.26,182.17,182.24,1212
182.26,182.28,182.17,182.26,4814
182.28,182.29,182.24,182.26,2682
182.26,182.32,182.18,182.26,1154
182.28,182.29,182.18,182.18,1294
182.2,182.24,182.17,182.17,3870
182.17,182.33,182.14,182.17,12700
182.17,182.33,182.17,182.32,2832
182.32,182.32,182.18,182.26,1152
182.22,182.29,182.18,182.24,526
182.26,182.29,182.22,182.29,1006
182.28,182.28,182.17,182.18,2022
182.22,182.28,182.17,182.17,460
182.26,182.28,182.17,182.17,5288
182.17,182.28,182.17,182.18,2682
182.17,182.26,182.11,182.22,740
182.22,182.26,182.11,182.26,578
182.26,182.26,182.14,182.14,820
182.17,182.24,182.14,182.14,1778
182.14,182.28,182.14,182.28,6752
182.28,182.32,182.2,182.32,2852
182.32,182.33,182.24,182.33,4512
182.33,182.33,182.22,182.33,1194
182.33,182.33,182.22,182.29,1698
182.32,182.33,182.24,182.26,2696
182.26,182.33,182.22,182.24,1572
182.26,182.29,182.22,182.26,516
182.26,182.29,182.22,182.28,2048
182.26,182.29,182.17,182.26,6206
182.26,182.26,182.17,182.24,1818
182.24,182.24,182.18,182.18,2482
182.22,182.29,182.18,182.2,1156
182.2,182.32,182.2,182.2,1076
182.22,182.32,182.17,182.17,3634
182.29,182.29,182.22,182.22,1006
182.22,182.26,182.22,182.24,1522
182.26,182.32,182.17,182.17,2292
182.26,182.26,182.17,182.18,2474
182.18,182.2,182.14,182.14,1722
182.17,182.2,182.14,182.14,702
182.18,182.2,182.17,182.18,788
182.2,182.2,182.17,182.17,1248
182.14,182.2,182.14,182.18,1040
182.18,182.2,182.14,182.14,1580
182.14,182.2,182.11,182.2,2724
182.2,182.2,182.11,182.17,1216
182.18,182.2,182.11,182.2,864
182.2,182.29,182.14,182.29,1866
182.29,182.29,182.14,182.29,648
182.29,182.29,182.18,182.28,784
182.29,182.29,182.24,182.28,1006
182.26,182.32,182.24,182.29,2804
182.29,182.32,182.14,182.14,6774
182.24,182.24,182.13,182.24,2204
182.22,182.29,182.22,182.26,1782
182.26,182.28,182.2,182.26,1600
182.26,182.32,182.18,182.24,3924
182.32,182.32,182.24,182.32,1250
182.32,182.33,182.28,182.33,6202
182.33,182.33,182.32,182.33,2112
182.33,182.35,182.22,182.28,16542
182.28,182.33,182.2,182.29,2194
182.32,182.32,182.13,182.2,994
182.2,182.24,182.13,182.17,1528
182.14,182.24,182.09,182.17,2270
182.2,182.22,182.07,182.09,2208
182.07,182.13,181.99,182.03,898
182.03,182.03,181.95,182.03,5278
182.03,182.03,181.94,182.03,3712
182.03,182.03,181.92,182.02,15868
182.03,182.13,181.98,182.13,690
182.07,182.14,182.07,182.11,388
182.11,182.14,182.07,182.14,772
182.14,182.18,182.03,182.13,3998
182.13,182.33,182.07,182.29,3446
182.32,182.33,182.17,182.33,3526
182.33,182.33,182.11,182.11,6400
182.11,182.18,182.07,182.07,538
182.07,182.29,182.07,182.18,872
182.24,182.29,182.14,182.28,1054
182.28,182.28,182.2,182.28,414
182.28,182.29,182.2,182.28,774
182.29,182.29,182.2,182.2,1112
182.29,182.29,182.2,182.26,350
182.26,182.29,182.22,182.26,988
182.26,182.28,182.18,182.28,910
182.28,182.29,182.18,182.24,1794
182.24,182.24,182.14,182.18,606
182.17,182.24,182.14,182.14,1318
182.14,182.26,182.11,182.14,3532
182.18,182.24,182.05,182.14,962
182.14,182.14,181.98,182.07,2302
182.11,182.13,181.98,182.05,2866
182.03,182.11,181.95,182.03,4542
182.03,182.07,181.95,181.98,1352
181.98,182.05,181.88,181.88,1860
181.88,181.92,181.75,181.75,5716
181.8,181.88,181.73,181.83,2426
181.79,181.95,181.69,181.9,3386
181.9,181.92,181.71,181.79,3178
181.77,181.94,181.73,181.77,920
181.77,181.86,181.73,181.75,1794
181.75,181.75,181.62,181.71,4120
181.73,181.84,181.56,181.58,3742
181.58,181.77,181.54,181.68,2016
181.69,181.75,181.62,181.69,732
181.69,181.73,181.6,181.73,6906
181.64,181.69,181.58,181.58,5884
181.58,181.64,181.43,181.43,6180
181.43,181.56,181.43,181.53,2972
181.53,181.54,181.47,181.5,1392
181.49,181.5,181.43,181.5,2498
181.5,181.5,181.2,181.43,9738
181.39,181.45,181.35,181.45,2756
181.45,181.45,181.23,181.26,6408
181.26,181.32,181.24,181.26,2916
181.3,181.3,181.09,181.19,4748
181.2,181.2,181.13,181.17,1548
181.17,181.24,181.17,181.19,2474
181.19,181.32,181.15,181.3,4632
181.3,181.3,181.04,181.15,6118
